"*ped‑ieh₂","‘foot, footstep’ [f.] : IIr | *ped ¹"
"*pers-u-","‘spotted, speckled’ [adj.] : Iran | *pers¹"
"*prék̑-ti- / *pr̥k̑-tei-","‘questioning, asking, disputation’ [f.] : Iran | *prek̑"
"? *pesd-u-","‘? maggot, weevil’ [sb.] : Iran | *pesd"
"*pl̥h₂-nó‑","‘flat; ↪︎ palm’ [adj.] : Iran | *pleh₂"
"*pik̑-tro-","‘tint, color’ [nt.] : Iran | *peik̑"
"*pis‑tro‑","‘crushing; crushed meal, flour’ [m.] : Iran | *peis"
"*bʰolg̑ʰ-i-s-","‘cushion’ [nt.] : IIr | *bʰel²⁃g̑ʰ"
"*bʰórh₂-o-","‘war, battle, contest’ [m.] : IIr | *bʰerh₂"
"*bʰuh₂‑tó‑","‘existing thing, creature, spirit’ [sb.] : IIr | *bʰuh₂"
"*bʰreh₁g̑-ó-","‘shimmering, flashing’ [adj.] : IIr | *bʰreh₁g̑ ¹"
"*prih₀‑","‘pleasing act’ [f.] : IIr | *preih₀"
"*meith₂-ó-","‘changing, fluctuating’ [adj.] : Iran | *meith₂"
"? *mogʰ⸰eu-o‑","‘unmarried’ [adj.] : Iran | *mogʰ⁃u"
"*muh₀‑tro‑","‘urine’ [nt.] : IIr | *meu⁃h₀"
"*h₂i̯⸰éu-n-","‘womb, place of origin’ [m.] : IIr | *h₂ei⁃u"
"*uéid‑i‑ / *u̯id‑éi‑","‘likeness, form, shape’ [f.] : Iran | *ueid"
"*ueik̑-ó-","‘settler, dependent of a household’ [m.] : IIr | *ueik̑"
"*ueik̑-mo-","‘house, dwelling, interior’ [m.] : Iran | *ueik̑"
"*ueik̑-men-","‘house, dwelling, interior’ [nt.] : IIr | *ueik̑"
"*uéis-os","‘mold, decay; place of decay’ [nt.] : Iran | *ueis"
"*uenh₁-to-","‘beloved’ [adj.] : IIr | *uenh₁"
"*uenh₁‑tu-","‘beloved, wife’ [m.] : Iran | *uenh₁"
"*h₁uérh₁-o-","‘space, room’ [m.] : IIr | *h₁uerh₁"
"*uerh₁-os","‘oath, judgment’ [nt.] : Iran | *uerh₁  ¹"
"*uer‑to‑","‘enclosed, restrained, captured’ [adj.] : Iran | *uer ⁴"
"*uelh₁-men-","‘choice, selection’ [nt.] : IIr | *uelh₁"
"*uelh₁-io-","‘worthy of choice, able to be chosen’ [adj.] : IIr | *uelh₁"
"*uers-no-","‘masculine, male’ [adj.] : Iran | *uers ¹"
"*h₂ueh₁-to-","‘wind’ [m.] : IIr | *h₂ueh₁"
"*u̯r̥dʰ-","‘growth, increase’ [f.] : Iran | *uerdʰ"
"*u̯r̥g̑-io-","‘work n.’ [nt.] : Iran | *uerg̑ ²"
"*uih₁-ter-","‘pursuer, follower, hunter’ [m.] : Iran | *ueih₁ ¹"
"*g̑ʰuor-is-","‘curvature of the body’ [nt.] : Iran | *g̑ʰuer"
"↷*reh₁-i-u̯o-","‘rich, magnificent, splendid’ [↷adj.] : Iran | *reh₁ ¹"
"*trn̥k-tó-","‘pushed, forced’ [adj.] : Iran | *trenk"
"*tui-eh₂","‘terror, danger’ [f.] : Iran | *tuei"
"*tu̯r̥‑tó‑","‘quick, speedy’ [adj.] : Ind | *tuer"
"? *tu̯n̥k-s-o-","‘bustling, busy, hasty’ [adj.] : Iran | *tuenk"
"*k̑eh₃i-ni-","‘sharp; ↪︎ point, tip’ [adj.] : Iran | *k̑eh₃ , *k̑eh₃⁃i"
"*k̑erh₂-i-","‘shard, fragment’ [m.] : Iran | *k̑erh₂"
"*k̑erdʰ-io-","‘belonging to the herd; ↪︎herder’ [adj.] : Iran Gm | *k̑erdʰ"
"*k̑uk-o-","‘illuminated; ↪︎eyesight, vision’ [adj.] : Iran | *k̑euk"
"*s̱perh₂-men-","‘kick, push, impact’ [nt.] : Iran | *s̱pʰerh₂"
"? **k̑réih₀-n / ? **k̑rih₀-én-","‘beauty; ↪︎ beautiful’ [nt.] : Iran | *k̑reih₀"
"*k̑rih₀-ró-","‘beautiful looking’ [adj.] : IIr | *k̑reih₀"
"*sl-éu-n̥t‑ / *sl-u-ént-","‘creeping, sneaking up’ [adj.] : Iran | *sel ²"
"↷*g̑erh₂-i‑no-","‘exhausting, debilitating’ [↷adj.] : Iran | *g̑erh₂"
"**g̑ʰl̥h₃-én / **g̑ʰl̥h₃-n-","‘gold’ [sb. | hyst.] : IIr | *g̑ʰelh₃"
"*g̑us-","‘pleasing, graceful, lovely’ [adj.] : Iran | *g̑eus"
"? *tk̑ei-to","‘power, wealth (? < ‘property’)’ [m.] : Iran | *tk̑ei"
"*ksudʰ-","‘hunger’ [m.] : IIr | *kseudʰ"
"? *sh₂ó⸰i-no-","‘army, legion’ [m.] : IIr | *sh₂e⁃i"
"*sed-is-","‘seat, palace’ [nt.] : Iran | *sed"
"*sm̥-tro‑h₁","‘together, at the same time or place’ [adv.] : IIr | *sem"
"*sémh₂- / *sm̥h₂‑","‘summer’ [m. | amph.] : IIr Celt Arm T | *semh₂"
"*h₁er-e‑no-","‘encounter, arrival’ [nt.] : IIr | *h₁er ¹"
"? *ser-to-","‘well-fed < ‘maintained’’ [adj.] : Iran | *ser ¹"
"*ser-tro-","‘that which joins or links together’ [nt.] : Iran | *ser ²"
"*sed-tro-","‘session, gathering (of people)’ [nt.] : IIr | *sed"
"? *sés-io-","‘pertaining to agricultural próduce’ [adj.] : Iran | *ses ²"
"*ses-ó-","‘fruit, food crop’ [nt.] : Ind | *ses ²"
"*ses-ió-","‘fruit, food crop’ [nt.] : IIr | *ses ²"
"?  ↷*sh₂ó-ti- / **sh₂-téi-","‘bundle, collection’ [f.] : Iran | *sh₂e⁃i"
"? ↷ *sh₂ó-to‑","‘bundle, collection’ [m.] : Iran | *sh₂e⁃i"
"? ↷ *sh₂ó-tro-","‘compartment, animal pen’ [nt.] : Iran | *sh₂e⁃i"
"*poh₂-i-món- ; [nsg.] *poh₂-i-mō (*poimō)","‘shepherd’ [m.] : Balt | *peh₂ ¹"
"*lm̥bh₀-i-","‘awkward, clumsy’ [adj.] : Balt | *lembh₁ | *lembh₃"
"*ml̥kʷ-i-","‘? injured, incapable’ [adj.] : Balt | *melkʷ"
"*smok̑-reh₂","‘chin’ [f.] : Balt | *smek̑"
"*smok̑-ro-","‘beard’ [m.] : Balt | *smek̑"
"**h₀oig-i-","‘agitated, moving quickly’ [adj.] : Gm | *h₀eig"
"*h₀nedʰ-tó-","‘bound, tied’ [adj.] : Ind It Celt | *h₀nedʰ"
"*iṓs-ie","‘boil vt.’ [caus.] : Gm | *ies"
"*ieug̑h₀-e-","‘be (getting) uneasy’ [pres.] : Iran Gm | *ieug̑h₀"
"? *h₂élgʷʰ-e-","‘be bringing in (as proceeds), be worth’ [pres.] : IIr | *h₂elgʷʰ"
"*h₂élgʷʰ-","‘bring in (as proceeds), be worth (on some occasion)’ [aor.] : Anat Gk | *h₂elgʷʰ"
"*h₀h₃⸰ol-k‑","‘elbow’ [sb.] : BSl | *h₀eh₃⁃l"
"*h₀h₃⸰ól-ti- / ?*h₀h₃⸰l̥-téi-","‘ell, underarm’ [f. ?] : Balt | *h₀eh₃⁃l"
"*uol-u-","‘round’ [adj.] : It Balt | *uel ²"
"*uol-i-","‘round’ [adj.] : Balt | *uel ²"
"↷ *h₂ek̑‑o‑keh₂‑","‘fishbone; shell’ [↷ f.] : Balt | *h₂ek̑"
"↷ *ák̑⸰Vr-eh₂","‘tear, teardrop’ [↷ nt.] : Balt | *dak̑⁃r"
"*h₂ek̑s-","‘axle’ [f.] : Balt | *h₂ek̑⁃s"
"↷ *h₃óug-ste-","‘cool off, get cold’ [↷ pres.] : Balt | *h₃oug̑"
"*h₁ou-tlo‑","‘shoestring, garment’ [nt.] : It Balt | *h₁eu"
"*k̑eh₃-ro-","‘sharp; ↪︎ sword, knife’ [adj.] : Arm | *k̑eh₃ , *k̑eh₃⁃i"
"*k̑n̥t-o-","‘hunting spear’ [sb.] : Balt | *k̑ent"
"?↷ *k̑ont-u-kó-","‘pointed, stabbing’ [↷adj.] : Gm | *k̑ent"
"? *k̑ent-e-","‘? be stabbing > hunt down’ [pres.] : Gm | *k̑ent"
"↷ *k̑er-d-eh₂","‘excrement’ [f.] : It | *k̑er ²"
"*k̑érh₂-io-","‘broken, injured’ [adj.] : Gk | *k̑erh₂"
"*k̑ih₀-eh₂","‘ice’ [f.] : Ind | *k̑ieh₀"
"*k̑lus-h₁ié-","‘be always listening, be attentive’ [stat.] : Gm BSl | *k̑leu⁃s"
"*k̑onk-h₁ié-","‘be hanging’ [stat.] : Gm | *k̑onk"
"*k̑ri-né-h₀-","‘be resplendent, be excellent’ [pres.] : Ind | *k̑reih₀"
"? **k̑uḗs- / ? **k̑ues-","‘be panting, snorting or sighing’ [pres.] : Gm | *k̑u⁃es"
"*uóid-to-","‘knowledge, skill’ [m.] : Balt | *ueid"
"↷ *kéis‑te","‘move around’ [pres.] : Ind | *keis"
"*kit-éie-","‘be glittering, be shining’ [pres.] : Ind | *keit"
"? *ké-korh₀-","‘hang, swing’ [pres.] : Balt | ? *kerh₀ ³"
"? *kerh₀-só-","‘hinge’ [m.] : Gm | ? *kerh₀ ³"
"*bʰoh₁dʰ-o-","‘oppression’ [m.] : Balt | *bʰeh₁dʰ"
"↷*bʰoiẖ₂-l-u-","‘frightened, timid’ [↷adj.] : Balt | *bʰeih₂"
"*bʰol-to-","‘white; ↪︎ swamp’ [adj.] : BSl Alb | *bʰel ¹"
"*bʰug-ih₂","‘flight, rout’ [f.] : Gk | *bʰeug ¹"
"*bʰeh₁dʰ‑","‘distress, oppression’ [sb.] : Iran | *bʰeh₁dʰ"
"*bʰer-no-","‘child’ [m.] : Balt | *bʰer"
"↷ *blāgʰ-ro-","‘faint, weak, small’ [↷ adj.] : Gk | *blagʰ"
"*blā́gʰ- / *blagʰ- ; [nsg.] *blāgʰ-s","‘incompetent, stupid’ [adj.] : Gk Sl | *blagʰ"
"*blagʰ-no-","‘unsuitable, useless, bad’ [adj.] : Balt | *blagʰ"
"? *s̱pél-g̑ʰ-en- / ? *s̱pl-íg̑ʰ-en-","‘spleen’ [sb.] : Sl | *s̱pel⁃g̑ʰ, *s̱pl⁃ig̑ʰ"
"*bʰoh₁dʰ-u-","‘oppressive’ [adj.] : Balt | *bʰeh₁dʰ"
"*bʰr̥s-dʰh₁-i-","‘heather, myrtle (plant)’ [m.] : Gm Balt | *bʰres ¹"
"*bʰuh₂-tleh₂-","‘existence, presence, residence, abode’ [f.] : Balt | *bʰuh₂"
"↷ *kos-mo-","‘ordering, arrangement’ [↷ m.] : Gk | *kes"
"*ke-kóudʰ-","‘have (sth.) hidden, keep (sth.) hidden’ [pf.] : Gk | *keudʰ"
"↷ *kleh₂-t-","‘loaded’ [pret.] : Gm | *kleh₂"
"*kléh₂m-e-","‘be weak, be tired, be sick’ [pres.] : Ind | *kleh₂m"
"*klep-o-","‘hiding place’ [m.] : Sl | *klep"
"**h₁oisk-r̥","‘excitement, foam, anger’ [sb.] : Gm | *h₁ei⁃sk"
"*sh₁i-tó- (*sī-tó‑)","‘long, wide, deep’ [adj.] : Gm | *seh₁ ², *seh₁⁃i ¹"
"?*k̑ol-no-","‘warm, hot, dry (weather)’ [adj.] : Gm | *k̑el ¹"
"**kómh₁-l̥ / **km̥h₁-él-","‘bumblebee’ [sb. | prot.] : Gm Sl | *komh₁"
"? **komh₁-ón- / ? **komh₁-én-","‘bumblebee’ [f. | ? meso.] : Balt | *komh₁"
"*komh₁-u-","‘bumblebee’ [sb.] : Balt | *komh₁"
"? *kuáth₂-s- / ? *kuth₂-s-","‘want to bubble up, try to make foam’ [desid.] : Sl | *kuath₂"
"*kʷṓi-i̯e-","‘make (so.) notice’ [caus.] : Sl | *kʷei ¹"
"*kʷolh₁-éie-","‘keep going around, keep revolving vi.’ [iter.] : Gk | *kʷel, *kʷel⁃h₁ ¹"
"*kʷṓlẖ₁-ie-","‘keep going around, keep revolving vi.’ [iter.] : Gk | *kʷel, *kʷel⁃h₁ ¹"
"*kl̥s-tó-","‘plowed, sown’ [adj.] : IIr | *kʷels"
"*kʷéndʰ-e-","‘be suffering, be undergoing’ [pres.] : Balt | *kʷendʰ"
"*kʷéndʰ- / *kʷn̥dʰ-","‘suffer through, have an experience’ [aor.] : Gk | *kʷendʰ"
"*kʷe-kʷóndʰ‑","‘be experienced’ [pf.] : Gk | *kʷendʰ"
"*kʷéndʰ‑s‑ / *kʷn̥dʰ-s-","‘intend to suffer through or experience’ [desid.] : Gk Celt | *kʷendʰ"
"? *kʷorph₀-éie-","‘make (sth.) turn, turn (sth.)’ [caus.] : Gm | *kʷerph₀"
"*kʷr̥ph₀-h₁ié‑","‘be turned (in a particular direction)’ [stat.] : Gm T | *kʷerph₀"
"*kʷieh₁-to-","‘quiet, relaxed’ [adj.] : Iran It | *kʷieh₁"
"*kuáth₂-eh₂","‘foam n.’ [f.] : Gm | *kuath₂"
"*kʷiou‑éie-","‘move (sth.), set (sth.) in motion’ [caus.] : IIr Gk | *kʷieu"
"↷ *leh₁-n-i-","‘soft’ [↷adj.] : It | *leh₁"
"*leh₁-no-","‘quiet, gentle’ [adj.] : BSl | *leh₁"
"*leh₁-ti-","‘permission’ [f.] : Sl | *leh₁"
"*lip-éh₁- / *lip-h₁-","‘get stuck (to sth.)’ [inch.] : Sl | *leip"
"*lip-h₁ié‑","‘be stuck, remain stuck (to)’ [stat.] : Gm Sl T | *leip"
"*lombh₀-o-","‘limping, floppy’ [adj.] : Gm | *lembh₁ | *lembh₃"
"*lombʰ-ó-","‘prop, supporting pole’ [m.] : Ind | *lembʰ"
"*lm̥bʰ-és-","‘embracing, comprising, encompassing’ [adj.] : Gk | *lembʰ"
"*lendʰ-ró-","‘loin, slit, split, opening in the body’ [nt.] : Ind | *lendʰ ²"
"*loubʰ-o-","‘valuable’ [adj.] : Gm | *leubʰ ¹"
"**léug-ti- / *lug-téi","‘fracture, break’ [f.] : Iran | *leug"
"*léuh₃-tro-","‘soap, bath’ [nt.] : Gk | *leuh₃"
"**mag̑-o-","‘smearing, wiping, molding  n.’ [sb.] : Gm | *mag̑"
"*mágʰ-","‘be able, have the power (to)’ [pres.] : Ind Gk Gm BSl | *magʰ"
"*?*mₐgʰ‑h₁ié-","‘be capable, be powerful’ [stat.] : Gm | *magʰ"
"*mₑd‑h₁ié‑","‘be full, be drunk’ [stat.] : It | *med ²"
"*h₂mi‑t-io-","‘to be exchanged, exchangeable’ [adj.] : Ind | *h₂mei ²"
"*mikh₂-ró-","‘twinkling, blinking, flashing’ [adj.] : Celt | *meikh₂"
"?*ml̥dʰ-ón‑","‘weakling, coward’ [m.] : Gk | *mel⁃dʰ ¹"
"*k̑ieh₀-no-","‘congealed’ [adj.] : Ind | *k̑ieh₀"
"*k̑ieh₀‑ro‑","‘cold;  ↪︎ice’ [adj.] : IIr | *k̑ieh₀"
"*mn̥-h₁ié-","‘remember’ [stat.] : Gm BSl | *men ¹"
"? **dʰólh₂-r̥ / ? **dʰélh₂-n‑","‘palm of the hand’ [nt. | acro. ?] : BSl | *dʰolh₂"
"*drép‑e-","‘be cutting or ripping (sth.) out’ [pres.] : Gk | *drep"
"? *drép‑ / ? *dr̥p‑","‘cut (sth.) out, rip (sth.) out’ [aor. | amph.] : Gk | *drep"
"*drop-o-","‘cloth’ [m.] : Balt | *drep"
"? *drop-í‑","‘cloth, garment’ [m.] : Ind | *drep"
"*drop-ó‑","‘fringe’ [nt.] : Gm | *drep"
"? *dʰrou-éie-","‘keep misleading, deceive continually’ [iter.] : Iran | *dʰreu"
"**dʰréu-ti- / *dʰru-téi‑","‘deception, error’ [f.] : Ind | *dʰreu"
"*dʰreu-men‑","‘deceit, fraud’ [sb.] : Iran | *dʰreu"
"? *dʰrou-íd‑","‘deceit, fraud’ [f.] : It | *dʰreu"
"*dr⸰u-mó-","‘tree’ [sb.] : Ind Gk Sl | *der⁃u"
"*mn-éh₁‑","‘continue to wait or remain’ [stat.] : It | *men ²"
"*mₑn-h₁ié‑","‘be waiting, be staying’ [stat.] : Arm | *men ²"
"*ménh₀- / *mn̥h₀‑","‘be stepping, be stamping (on sth.)’ [pres. | amph.] : It BSl | *menh₀"
"? *monh₀-éie-","‘keep stepping or stamping’ [iter.] : Celt | *menh₀"
"? *mor‑éie‑","‘kill v.’ [caus.] : Ind Nur Sl | *mer ¹"
"**mosg-o-","‘plunge, dunking’ [sb.] : Balt | *mesg ²"
"*muh₀-dʰlo-","‘soap n.’ [nt.] : Sl | *meu⁃h₀"
"**muh₁-tó-","‘moved’ [adj.] : Anat | *mieuh₁"
"*mn̥h₂‑sk̑é‑","‘think about’ [pres.] : Gk | *mn⁃eh₂"
"*nebʰ‑tó‑","‘wet, moist’ [adj.] : Iran | *nebʰ"
"*n̥k̑-tó-","‘lost, disappeared’ [adj.] : T | *nek̑"
"*ném-os-","‘apportionment, gift, sacrifice’ [nt.] : IIr It | *nem ³"
"*néu- / *nu‑","‘give a nod, make a gesture of assent’ [aor. | amph.] : It | *neu ²"
"*néu-s- / *nu-s-","‘want to nod, intend to assent to’ [desid. | amph.] : Balt | *neu ²"
"↷ *ph₁i-éh₁-","‘be abusing, be abusive’ [↷stat.] : Gm | *peh₁⁃i"
"*péh₂-s-","‘try to protect, want to feed or guard’ [desid.] : Anat It Sl | *peh₂ ¹"
"*péh₂‑","‘protect’ [pres.] : IIr | *peh₂ ¹"
"*pé‑por- / *pé‑pr‑","‘be passing across, be passing through’ [pres. | amph.] : Gm | *per ¹"
"*pi‑pér- / *pi‑pr-","‘be passing across, be passing through’ [pres.] : Ind | *per ¹"
"? *pér‑ie-","‘be passing across, be passing through’ [pres.] : Gk Sl | *per ¹"
"*pér‑ / *pr‑","‘passed across, passed through’ [aor. | amph.] : Iran | *per ¹"
"*por-éie-","‘bring across, bring through’ [caus.] : IIr Gm | *per ¹"
"? *pr̥d-h₁ié-","‘be farting’ [stat.] : Sl | *perd"
"*piéh₂-u- / *pih₂-u-","‘be striking, be stamping’ [pres. | amph.] : Gk It Balt | *pieh₂"
"*plek̑-no-","‘wickerwork, basketry’ [m.] : Ind | *plek̑"
"*pth₂k‑éh₁- / *pth₂k-h₁-","‘get into a crouching position’ [inch.] : Arm | *pteh₂k"
"*r̥bʰ‑ié","‘move impetuously or violently’ [pres.] : It | *rebʰ"
"*h₁rébʰ‑e-","‘cover, put a roof over’ [pres.] : Gk | *h₁rebʰ"
"*h₁rḗbʰ-s- / *h₁rébʰ-s-","‘covered, put a roof over’ [aor. | acro.] : Gk | *h₁rebʰ"
"*h₁rebʰ-ró-","‘rib’ [nt.] : Sl | *h₁rebʰ"
"*h₁rebʰ-io-","‘rib’ [nt.] : Gm Sl | *h₁rebʰ"
"**riġ-io‑","‘tying’ [adj.] : It | *reiġ"
"*rók-o-","‘limit, border’ [m.] : BSl | *rek"
"?*rok-oh₂-i / ? *rok-h₂-i-","‘word’ [sb.] : T | *rek"
"*réup‑ / *rup‑","‘break’ [aor. | amph.] : It | *reup"
"*soikʷ-éie-","‘keep pouring out’ [iter.] : Iran Gm | *seikʷ"
"*sikʷ-h₁ié-","‘be pouring, be in flow’ [stat.] : Sl T | *seikʷ"
"*sékʷ-s- / *skʷ-s-","‘want to follow, intend to join (so.)’ [desid. | amph.] : IIr Gk | *sekʷ ¹"
"*sor‑mo-","‘ring, chain’ [m.] : Gk | *ser ²"
"*séuk̑‑ / *suk̑‑","‘be sucking’ [pres. | amph.] : Gm Sl | *seuk̑, *seug̑"
"*k̇an-tu-","‘singing’ [m.] : It | *k̇an"
"*h₂mórd-tu- / *h₂mr̥d-téu-","‘act of crushing, abusing, hurting’ [m.] : It | *h₂merd"
"*h₂mr̥d-tó-","‘crushed, abused, hurt’ [adj.] : It | *h₂merd"
"*ph₂g̑-tó-","‘solid, firm’ [adj.] : It | *peh₂g̑"
"*suk̑-tó-","‘sucked (out)’ [adj.] : It | *seuk̑, *seug̑"
"*suk̑-tu-","‘act of sucking’ [m.] : It | *seuk̑, *seug̑"
"*h₃nh₂-tó-","‘profitable, useful’ [adj.] : Gk | *h₃neh₂"
"*u̯r̥h₁-tó-","‘said, spoken’ [adj.] : Gk | *uerh₁  ¹"
"*dr̥p-tó-","‘cut out, cut up’ [adj.] : Gk | *drep"
"*h₃kʷ-tó-","‘visible’ [adj.] : Gk | *h₃ekʷ"
"*k̑loi-uo-","‘slope, hill’ [m.] : It | *k̑lei"
"*th₂ġ-tó-","‘touched, taken’ [adj.] : It | *teh₂ġ"
"*pig-tó-","‘painted’ [adj.] : It | *peig ¹"
"*h₂er-to-","‘narrow, closed’ [adj.] : It | *h₂er ¹"
"*s̱kor-to-","‘skin, fur, hide’ [nt.] : It | *s̱ker ¹"
"*s̱kor-io-","‘cut thing: hide, skin’ [mnt.] : It | *s̱ker ¹"
"*k̑as‑ko-","‘old, ancient’ [adj.] : It | *k̑as"
"↷?*kruh₂-dh₃‑ó-","‘bloody, raw (? < ‘giving blood’)’ [adj.] : It | *kreuh₂"
"*kélh₃-mn̥ / *kl̥h₃-mén-","‘summit, peak’ [nt. | prot.] : It | *kelh₃"
"? *k̑oi-neh₂","‘cradle’ [f.] : It | *k̑ei ¹"
"? *kudʰ-Vno-","‘hidden thing > vulva, anus’ [m.] : It | *keudʰ"
"*dʰeh₁-to-","‘pregnant, fruitful’ [m.] : It | *dʰeh₁ ²"
"*dʰéh₁-tu- / **dʰh₁-téu-","‘act of bearing young’ [m. | prot.] : It | *dʰeh₁ ²"
"*bʰloġ-","‘flame’ [f.] : Gk | *bʰleġ"
"**bʰl̥ġ-ró-","‘flaming, burning, on fire’ [adj.] : It | *bʰleġ"
"? **bʰr̥h₁ġ-o‑","‘fragrant, smelling’ [adj.] : It | *bʰreh₁ġ ²"
"*h₃nogʰ-no-","‘nail, claw’ [sb.] : Iran | *h₃nogʰ"
"?*pṓth₂-o-","‘arrow’ [sb.] : Iran | *peth₂ ¹"
"*sth₂u-lo‑ (*stū‑)","‘pillar; thick, heavy, strong’ [m.; adj.] : Ind Gk | *sth₂⁃eu"
"*sth₂u-neh₂ (*stū‑)","‘pillar’ [f.] : IIr | *sth₂⁃eu"
"↷*ksu̯ip-ró-","‘speedy, flying rapidly’ [↷adj.] : Ind | *ksueib"
"*ksu̯ib-ró-","‘moving deftly, nimble’ [adj.] : Iran | *ksueib"
"↷*ksu̯eip-o-","‘whip’ [↷sb.] : Iran | *ksueib"
"*n̥‑k̑léu-ko-","‘unheard, noiseless, silent’ [adj.] : Iran | *k̑leu⁃s"
"?*tr̥p-só-","‘sour, coagulated, “turned”’ [adj.] : Iran | *trep ¹"
"*g̑ʰoi-no-","‘weapon’ [m.] : Iran | *g̑ʰei"
"**g̑ʰói-ti- / **g̑ʰi-téi‑","‘missile; weapon’ [f.] : Ind | *g̑ʰei"
"↷*g̑ʰói‑n-u-","‘strap to support quiver or weapons’ [f.] : Iran | *g̑ʰei"
"*g̑ʰói-mn̥ / *g̑ʰi-mén‑","‘impulse; alertness, vigilance’ [nt.] : IIr | *g̑ʰei"
"*g̑ʰi-tó-","‘impelled, thrown’ [adj.] : Ind | *g̑ʰei"
"*g̑ʰói-tu- / **g̑ʰi-téu‑","‘cause, reason < ‘impulse’’ [m.] : Ind | *g̑ʰei"
"*g̑ʰéi-tr̥","‘inciting, urging on; one who incites’ [adj., ↪︎sb.] : Ind | *g̑ʰei"
"*kʷsep-n̥","‘night’ [sb.] : Iran | *kʷsep"
"*ksu̯ib-tó‑","‘thrown, swung’ [adj.] : Iran Gm | *ksueib"
"↷*h₃meig̑ʰ-mo-","‘urine’ [m.] : Iran | *h₃meig̑ʰ"
"*kʷ⸰e-ter-ó-","‘which (of two)?’ [pron.] : Ind Gm | *kʷ⁃"
"*kʷ⸰e-tor-o-","‘which (of two)?’ [pron.] : Iran | *kʷ⁃"
"*is-o-","‘boiled thing’ [sb.] : Iran | *ies"
"*gʷeh₂-mo-","‘going, movement’ [sb.] : Iran | *gʷeh₂"
"*bʰoudʰ-i-","‘good smell, perfume; incense’ [f.] : Iran | *bʰeudʰ"
"*kʷ⸰ih₂-uent‑","‘how much? how great? how big?’ [pron.] : IIr | *kʷ⁃"
"?↷*dʰrebʰ-só-","‘drop, droplet (> smear, stripe)’ [m.] : IIr | *dʰrebʰ"
"*dʰr-uó-","‘firm, fixed, sound, healthy’ [adj.] : IIr | *dʰer"
"*dʰor-uo-","‘healthy, sound’ [adj.] : Sl | *dʰer"
"*dʰr-u-isth₂-o-","‘most firm, most sound’ [adj.] : Iran | *dʰer"
"*kʷēi-ó-","‘observation; observer’ [sb.] : Iran | *kʷei ¹"
"? *h₁r̥gʰ-o-","‘hardship, pain’ [sb.] : Iran | *h₁ergʰ"
"*h₁éus-os / *héus-es‑","‘burning, immolation’ [nt.] : Iran | *h₁eus"
"?*h₁róm-en-","‘peace, joy’ [nt.] : Iran | *h₁rem"
"*km̥bʰ-o‑","‘twisted, crooked’ [adj.] : Celt | *kembʰ"
"?*kombʰ-no-","‘stunted, small’ [adj.] : Iran | *kembʰ"
"?*kombʰ-ies-","‘smaller, lesser’ [adj.] : Iran | *kembʰ"
"*n̥•sd-no","‘sitting beside, near’ [adj.] : Iran | *na"
"*na•sd-ies-","‘nearer < ‘sitting closer beside’’ [adj.] : IIr | *na"
"*na•sd-isth₂-o-","‘nearest, next < ‘sitting closest beside’’ [adj.] : IIr | *na"
"*ne•i-d","‘not, not indeed < ‘not this’’ [ptcl.] : IIr | *ne"
"? *reh₁dʰ-i-","‘favor, benefit, reason, cause’ [sb.] : Iran | *reh₁⁃dʰ"
"*h₁régʷ-is","‘darkness’ [nt.] : Iran | *h₁regʷ"
"*h₃rég̑-os","‘stretch of space, room, region’ [nt.] : IIr | *h₃reg̑"
"*sreu-ón‑ / *sreu‑n‑","‘flow, stream’ [m. | prot. ?] : Iran Celt | *sr⁃eu"
"*tres-mn̥","‘fear, terror’ [nt.] : Iran | *tres"
"?↷ *k̑ih₁-o-i‑no-","‘hawk, bird of prey’ [↷ m.] : IIr | *k̑eih₁"
"*k̑r-u-, *k̑r̥‑u‑","‘horn, hoof, nail’ [sb.] : Iran Celt Balt | *k̑er ¹"
"*stm̥bʰh₀-ró-","‘supported, fixed, firm’ [adj.] : Iran | *stembʰh₀"
"?**s̱téig- / *s̱tig‑","‘fight, battle’ [f. | amph.] : Iran | *s̱teig"
"*tkh₁-éie-","‘own, control, rule’ [pres.] : IIr | ?*tkeh₁"
"↷*tkh₁-e-tro-","‘dominion, realm, ruling power’ [↷ nt.] : IIr | ?*tkeh₁"
"?*tkéh₁-i- / ?*tkh₁-éi-","‘ruler’ [m.] : IIr | ?*tkeh₁"
"*tkéh₁-mn̥","‘possession’ [nt.] : Gk | ?*tkeh₁"
"*th₂us-n- (*tuh₂s‑n‑)","‘silent’ [adj.] : IIr Balt | *th₂eus"
"?*ul̥t-k̑ó-","‘plant, tree’ [m.] : Ind | *uelt, ?*uel⁃t"
"?*uólt-k̑o-","‘plant, tree’ [m.] : Iran | *uelt, ?*uel⁃t"
"*uol‑k̑-o-","‘hair, fur’ [m.] : IIr Sl | *uol⁃k̑, *uol⁃t"
"*se-i̯o- / *s-i̯o-","‘belonging to it; peculiar, characteristic’ [adj.] : Iran | *s⁃ ¹"
"*h₂n̥h₁-tlo-","‘breath, breathing’ [nt.] : Iran | *h₂enh₁"
"*s̱néh₂-ti / **s̱nh₂-téi‑","‘washing, bathing’ [f.] : Iran | *s̱neh₂"
"*dʰih₀‑","‘seeing’ [adj.] : Iran | *dʰeih₀"
"?*kors-o-","‘separation, conflict’ [sb.] : Iran | *kers ¹"
"?*s̱kóuẖ₁-tro-","‘intention, realization’ [sb.] : Iran | *s̱keuh₁"
